newIndex,altitude,cadence,distance,heart_rate,latitude,longitude,speed,timestamp,timeStepDuration
1240,244.99,58.0,3284.58,121.0,42.287171389907606,-83.72835452668369,1.62,2013-06-09 18:11:19,1.0
1241,244.99,58.0,3286.15,121.0,42.28717776015401,-83.72837154194713,1.58,2013-06-09 18:11:20,1.0
1242,244.99,58.0,3288.58,128.0,42.28717122226953,-83.72839953750372,1.62,2013-06-09 18:11:21,1.0
1243,244.99,58.0,3290.989,128.0,42.28716527111828,-83.72842770069838,1.69,2013-06-09 18:11:22,1.0
1244,244.79,58.0,3292.739,126.0,42.28716317564249,-83.7284489069134,1.7,2013-06-09 18:11:23,1.0
1245,244.79,58.0,3294.509,126.0,42.28716116398572,-83.72847019694746,1.72,2013-06-09 18:11:24,1.0
1246,244.79,58.0,3295.519,126.0,42.28716216981411,-83.72848251834513,1.71,2013-06-09 18:11:25,1.0
1247,244.79,58.0,3296.579,125.0,42.287160325795405,-83.7284951750189,1.69,2013-06-09 18:11:26,1.0
1248,244.79,58.0,3297.9790000000007,123.0,42.28715999051929,-83.72851219028234,1.67,2013-06-09 18:11:27,1.0
1249,244.79,58.0,3299.699,123.0,42.28715823031962,-83.72853289358318,1.69,2013-06-09 18:11:28,1.0
1250,244.59,58.0,3301.2990000000004,123.0,42.28715797886253,-83.72855233959855,1.67,2013-06-09 18:11:29,1.0
1251,244.59,58.0,3302.379000000001,123.0,42.287161583080895,-83.72856474481523,1.6,2013-06-09 18:11:30,1.0
1252,244.59,58.0,3304.0690000000004,123.0,42.287161834537976,-83.72858519665897,1.61,2013-06-09 18:11:31,1.0
1253,244.59,58.0,3305.2290000000007,123.0,42.28716309182346,-83.72859969735146,1.6,2013-06-09 18:11:32,1.0
1254,244.59,58.0,3306.5890000000004,123.0,42.28716091252864,-83.72861595824361,1.52,2013-06-09 18:11:33,1.0
1255,244.59,58.0,3308.119,123.0,42.287156973034136,-83.72863372787833,1.45,2013-06-09 18:11:34,1.0
1256,244.39,58.0,3309.848,122.0,42.287152614444494,-83.72865401208402,1.43,2013-06-09 18:11:35,1.0
1257,244.39,58.0,3311.408,122.0,42.2871505189687,-83.72867261990905,1.42,2013-06-09 18:11:36,1.0
1258,244.39,58.0,3312.688,122.0,42.28714699856937,-83.72868745587766,1.44,2013-06-09 18:11:37,1.0
1259,244.39,58.0,3314.388,119.0,42.28714146651328,-83.72870681807399,1.48,2013-06-09 18:11:38,1.0
1260,244.39,58.0,3316.268,119.0,42.287140544503934,-83.72872978448869,1.51,2013-06-09 18:11:39,1.0
1261,244.39,58.0,3317.668,119.0,42.2871383652091,-83.728746548295,1.5,2013-06-09 18:11:40,1.0
1262,244.39,58.0,3319.468,119.0,42.28713694028556,-83.72876834124327,1.52,2013-06-09 18:11:41,1.0
1263,244.39,58.0,3321.058,119.0,42.2871370241046,-83.72878761962056,1.55,2013-06-09 18:11:42,1.0
1264,244.39,58.0,3322.528,119.0,42.28713694028556,-83.7288053892553,1.55,2013-06-09 18:11:43,1.0
1265,244.19,58.0,3323.998,119.0,42.2871370241046,-83.72882332652806,1.56,2013-06-09 18:11:44,1.0
1266,244.19,58.0,3325.368,119.0,42.287138868123286,-83.72883967123926,1.57,2013-06-09 18:11:45,1.0
1267,244.19,58.0,3326.758,119.0,42.287141634151354,-83.72885618358849,1.56,2013-06-09 18:11:46,1.0
1268,244.19,58.0,3328.398,119.0,42.287142975255854,-83.72887604869902,1.54,2013-06-09 18:11:47,1.0
1269,244.19,58.0,3329.817,119.0,42.28714398108423,-83.72889306396245,1.54,2013-06-09 18:11:48,1.0
1270,244.19,58.0,3331.458,118.0,42.28714255616069,-83.72891292907298,1.55,2013-06-09 18:11:49,1.0
1271,244.19,58.0,3332.857,117.0,42.2871438972652,-83.72892977669834,1.54,2013-06-09 18:11:50,1.0
1272,244.19,58.0,3334.307,115.0,42.287145406007774,-83.72894729487598,1.52,2013-06-09 18:11:51,1.0
1273,244.19,58.0,3335.907,114.0,42.287144735455506,-83.72896674089134,1.52,2013-06-09 18:11:52,1.0
1274,243.99,58.0,3337.607,113.0,42.28714515455067,-83.72898727655411,1.51,2013-06-09 18:11:53,1.0
1275,243.99,58.0,3339.327,113.0,42.2871404606849,-83.72900705784559,1.52,2013-06-09 18:11:54,1.0
1276,243.99,58.0,3340.9970000000008,113.0,42.28714071214199,-83.72902734205127,1.52,2013-06-09 18:11:55,1.0
1277,243.99,58.0,3342.5370000000007,113.0,42.28714113123715,-83.72904611751437,1.53,2013-06-09 18:11:56,1.0
1278,243.99,58.0,3343.7270000000008,113.0,42.287141634151354,-83.7290604505688,1.53,2013-06-09 18:11:57,1.0
1279,243.99,58.0,3345.407,113.0,42.28714020922779,-83.7290808185935,1.54,2013-06-09 18:11:58,1.0
1280,243.99,58.0,3347.2470000000008,113.0,42.28713945485652,-83.72910311445594,1.58,2013-06-09 18:11:59,1.0
1281,243.99,58.0,3348.707000000001,113.0,42.28713794611394,-83.72912071645258,1.58,2013-06-09 18:12:00,1.0
1282,243.99,58.0,3350.246,112.0,42.28713635355234,-83.72913957573473,1.58,2013-06-09 18:12:01,1.0
1283,243.99,58.0,3351.667,112.0,42.28713576681912,-83.7291569262743,1.57,2013-06-09 18:12:02,1.0
1284,243.99,58.0,3353.256,112.0,42.287136437371366,-83.72917628847063,1.58,2013-06-09 18:12:03,1.0
1285,243.99,58.0,3354.796,112.0,42.287135934457176,-83.72919489629567,1.58,2013-06-09 18:12:04,1.0
1286,243.99,58.0,3356.106,124.0,42.28713626973332,-83.72921073809266,1.55,2013-06-09 18:12:05,1.0
1287,243.79,58.0,3357.506,124.0,42.28713668882847,-83.72922766953705,1.52,2013-06-09 18:12:06,1.0
1288,243.79,58.0,3358.656,130.0,42.287137359380715,-83.72924166731536,1.49,2013-06-09 18:12:07,1.0
1289,243.79,58.0,3359.956,134.0,42.28713794611394,-83.7292573414743,1.47,2013-06-09 18:12:08,1.0
1290,243.79,58.0,3360.966,134.0,42.28713668882847,-83.72926957905294,1.45,2013-06-09 18:12:09,1.0
1291,243.79,58.0,3362.676,132.0,42.28713274933398,-83.72928969562055,1.45,2013-06-09 18:12:10,1.0
1292,243.79,58.0,3364.176,132.0,42.28713233023882,-83.72930796816945,1.42,2013-06-09 18:12:11,1.0
1293,243.79,58.0,3365.786,132.0,42.28713165968657,-83.72932733036578,1.42,2013-06-09 18:12:12,1.0
1294,243.79,58.0,3367.526,132.0,42.28712973184884,-83.7293482851237,1.44,2013-06-09 18:12:13,1.0
1295,243.79,58.0,3369.215,132.0,42.287132162600756,-83.72936856932938,1.46,2013-06-09 18:12:14,1.0
1296,243.79,58.0,3370.965,132.0,42.28713165968657,-83.7293897755444,1.46,2013-06-09 18:12:15,1.0
1297,243.79,58.0,3372.105,132.0,42.28713207878173,-83.72940368950367,1.44,2013-06-09 18:12:16,1.0
1298,243.79,58.0,3373.595,132.0,42.2871304024011,-83.72942154295744,1.46,2013-06-09 18:12:17,1.0
1299,243.59,58.0,3375.415,132.0,42.287131911143646,-83.72944358736277,1.48,2013-06-09 18:12:18,1.0
1300,243.59,58.0,3376.965,132.0,42.28713233023882,-83.72946236282587,1.52,2013-06-09 18:12:19,1.0
1301,243.59,58.0,3378.685,132.0,42.2871298994869,-83.72948298230767,1.56,2013-06-09 18:12:20,1.0
1302,243.59,58.0,3380.505,132.0,42.28712746873497,-83.72950485907495,1.62,2013-06-09 18:12:21,1.0
1303,243.59,58.0,3382.155,132.0,42.28712562471628,-83.72952472418547,1.63,2013-06-09 18:12:22,1.0
1304,243.59,58.0,3383.815,140.0,42.28712453506886,-83.72954475693405,1.63,2013-06-09 18:12:23,1.0
1305,243.59,58.0,3385.465,140.0,42.28712478652597,-83.72956487350166,1.64,2013-06-09 18:12:24,1.0
1306,243.59,58.0,3386.915,140.0,42.28712294250728,-83.72958230786027,1.62,2013-06-09 18:12:25,1.0
1307,243.59,58.0,3388.575,139.0,42.28712084703147,-83.72960242442787,1.62,2013-06-09 18:12:26,1.0
1308,243.59,58.0,3390.254000000001,139.0,42.28711841627955,-83.72962270863354,1.63,2013-06-09 18:12:27,1.0
1309,243.59,58.0,3391.774000000001,139.0,42.28711833246052,-83.72964123263955,1.64,2013-06-09 18:12:28,1.0
1310,243.59,58.0,3393.3340000000007,137.0,42.28711841627955,-83.72966017574072,1.64,2013-06-09 18:12:29,1.0
1311,243.59,58.0,3395.164,137.0,42.28711732663214,-83.72968230396509,1.65,2013-06-09 18:12:30,1.0
1312,243.59,58.0,3396.824,137.0,42.28711673989892,-83.72970250435174,1.65,2013-06-09 18:12:31,1.0
1313,243.59,58.0,3398.1740000000004,147.0,42.28711623698472,-83.72971884906292,1.63,2013-06-09 18:12:32,1.0
1314,243.59,58.0,3399.994,147.0,42.28711497969925,-83.72974089346826,1.61,2013-06-09 18:12:33,1.0
1315,243.59,58.0,3401.4440000000004,147.0,42.28711481206118,-83.72975849546492,1.61,2013-06-09 18:12:34,1.0
1316,243.59,58.0,3403.024000000001,147.0,42.28711648844183,-83.72977760620415,1.61,2013-06-09 18:12:35,1.0
1317,243.39,58.0,3404.684,156.0,42.28711623698472,-83.72979772277176,1.6,2013-06-09 18:12:36,1.0
1318,243.39,58.0,3406.1740000000004,156.0,42.28711581788957,-83.72981582768261,1.61,2013-06-09 18:12:37,1.0
1319,243.39,58.0,3407.764,156.0,42.28711497969925,-83.72983510605991,1.6,2013-06-09 18:12:38,1.0
1320,243.39,58.0,3409.4440000000004,156.0,42.287112213671215,-83.72985513880849,1.6,2013-06-09 18:12:39,1.0
1321,243.39,58.0,3411.044000000001,156.0,42.28710919618607,-83.72987408190966,1.61,2013-06-09 18:12:40,1.0
1322,243.39,58.0,3412.414,156.0,42.28710668161512,-83.72989051043987,1.6,2013-06-09 18:12:41,1.0
1323,243.39,59.0,3414.363,156.0,42.287100395187736,-83.7299125548452,1.61,2013-06-09 18:12:42,1.0
1324,243.39,59.0,3415.913,156.0,42.28709670715035,-83.72993065975606,1.6,2013-06-09 18:12:43,1.0
1325,243.39,59.0,3417.203,156.0,42.287093102931976,-83.72994557954371,1.6,2013-06-09 18:12:44,1.0
1326,243.39,59.0,3418.853,156.0,42.287087235599756,-83.72996410354972,1.59,2013-06-09 18:12:45,1.0
1327,243.39,59.0,3420.383,156.0,42.287081452086575,-83.72998086735606,1.58,2013-06-09 18:12:46,1.0
1328,243.39,59.0,3422.133,157.0,42.28707323782146,-83.7299989722669,1.59,2013-06-09 18:12:47,1.0
1329,243.39,59.0,3423.943,157.0,42.287065191194415,-83.73001808300614,1.6,2013-06-09 18:12:48,1.0
1330,243.39,59.0,3425.813,157.0,42.287055384367704,-83.73003652319312,1.63,2013-06-09 18:12:49,1.0
1331,243.59,59.0,3427.593,157.0,42.287048511207104,-83.7300559692085,1.65,2013-06-09 18:12:50,1.0
1332,243.59,59.0,3429.493,157.0,42.28704071603715,-83.73007667250931,1.67,2013-06-09 18:12:51,1.0
1333,243.59,59.0,3431.472,152.0,42.28703510016203,-83.73009938746691,1.69,2013-06-09 18:12:52,1.0
1334,243.59,59.0,3433.382,152.0,42.28703317232429,-83.73012243770063,1.73,2013-06-09 18:12:53,1.0
1335,243.59,60.0,3435.482,152.0,42.28703199885785,-83.73014783486724,1.76,2013-06-09 18:12:54,1.0
1336,243.59,60.0,3437.272,152.0,42.287030322477214,-83.73016937635839,1.78,2013-06-09 18:12:55,1.0
1337,243.59,60.0,3438.9120000000007,152.0,42.28702696971595,-83.73018882237375,1.8,2013-06-09 18:12:56,1.0
1338,243.59,60.0,3440.612,152.0,42.28702227585017,-83.73020843602717,1.81,2013-06-09 18:12:57,1.0
1339,243.59,60.0,3442.6020000000008,150.0,42.28701640851797,-83.73023131862283,1.83,2013-06-09 18:12:58,1.0
1340,243.59,60.0,3443.992,150.0,42.28701112791896,-83.73024665750563,1.82,2013-06-09 18:12:59,1.0
1341,243.59,60.0,3445.752,150.0,42.28700584731996,-83.73026677407324,1.82,2013-06-09 18:13:00,1.0
1342,243.79,60.0,3447.432,153.0,42.28699997998774,-83.73028554953635,1.81,2013-06-09 18:13:01,1.0
1343,243.79,60.0,3449.1620000000007,153.0,42.286995118483894,-83.73030549846591,1.8,2013-06-09 18:13:02,1.0
1344,243.79,59.0,3450.692,153.0,42.28699050843716,-83.73032293282449,1.78,2013-06-09 18:13:03,1.0
1345,243.79,59.0,3452.461,158.0,42.286984808743,-83.73034296557306,1.75,2013-06-09 18:13:04,1.0
1346,243.79,59.0,3453.861,158.0,42.286980198696256,-83.7303588911891,1.72,2013-06-09 18:13:05,1.0
1347,243.79,59.0,3455.331,158.0,42.2869747504592,-83.73037506826222,1.67,2013-06-09 18:13:06,1.0
1348,243.99,59.0,3457.591,158.0,42.28696838021278,-83.73040113598107,1.68,2013-06-09 18:13:07,1.0
1349,243.99,59.0,3460.311,158.0,42.28696016594768,-83.7304321490228,1.76,2013-06-09 18:13:08,1.0
1350,244.19,61.0,3463.511,158.0,42.2869488503784,-83.7304677721113,1.88,2013-06-09 18:13:09,1.0
1351,244.19,75.0,3466.531,158.0,42.28693787008525,-83.73050129972398,1.97,2013-06-09 18:13:10,1.0
1352,244.39,81.0,3469.341,164.0,42.286928063258536,-83.73053273186088,2.08,2013-06-09 18:13:11,1.0
1353,244.39,83.0,3471.99,164.0,42.28692010045052,-83.73056307435036,2.16,2013-06-09 18:13:12,1.0
1354,244.59,82.0,3474.64,164.0,42.28691146709025,-83.73059299774468,2.25,2013-06-09 18:13:13,1.0
1355,244.59,82.0,3477.49,169.0,42.28690400719642,-83.73062619008124,2.33,2013-06-09 18:13:14,1.0
1356,244.79,82.0,3479.98,169.0,42.28689822368325,-83.73065527528523,2.42,2013-06-09 18:13:15,1.0
1357,244.99,82.0,3482.53,169.0,42.286892607808106,-83.73068519867957,2.49,2013-06-09 18:13:16,1.0
1358,244.99,82.0,3485.25,169.0,42.286886740475886,-83.7307173013687,2.59,2013-06-09 18:13:17,1.0
1359,245.19,82.0,3487.56,169.0,42.28688179515302,-83.73074445873497,2.67,2013-06-09 18:13:18,1.0
1360,245.19,82.0,3490.14,169.0,42.28687684983015,-83.7307751365006,2.7,2013-06-09 18:13:19,1.0
1361,245.39,82.0,3493.34,169.0,42.286867126822465,-83.73081168159842,2.74,2013-06-09 18:13:20,1.0
1362,245.59,82.0,3496.0890000000004,169.0,42.286859918385744,-83.73084361664951,2.72,2013-06-09 18:13:21,1.0
1363,245.79,82.0,3498.699,169.0,42.286855895072215,-83.73087496496737,2.7,2013-06-09 18:13:22,1.0
1364,245.79,82.0,3501.359000000001,169.0,42.28684977628291,-83.7309062294662,2.67,2013-06-09 18:13:23,1.0
1365,245.99,82.0,3504.0290000000005,177.0,42.286845920607455,-83.73093816451728,2.67,2013-06-09 18:13:24,1.0
1366,245.99,82.0,3506.599,184.0,42.28684072382747,-83.73096850700676,2.66,2013-06-09 18:13:25,1.0
1367,246.19,82.0,3509.449,184.0,42.28683368302881,-83.73100178316236,2.67,2013-06-09 18:13:26,1.0
1368,246.19,82.0,3511.7290000000007,190.0,42.28682898916304,-83.7310286052525,2.65,2013-06-09 18:13:27,1.0
1369,246.39,81.0,3514.288,190.0,42.286825133487575,-83.73105919919908,2.65,2013-06-09 18:13:28,1.0
1370,246.59,81.0,3516.858,190.0,42.28682178072632,-83.73109012842178,2.64,2013-06-09 18:13:29,1.0
1371,246.59,81.0,3519.298,190.0,42.286818092688925,-83.73111921362579,2.65,2013-06-09 18:13:30,1.0
1372,246.79,81.0,3521.788,190.0,42.28681465610862,-83.73114905320108,2.65,2013-06-09 18:13:31,1.0
1373,246.79,81.0,3524.388,197.0,42.28681230917572,-83.73118048533797,2.6,2013-06-09 18:13:32,1.0
1374,246.99,81.0,3526.588,197.0,42.286808621138334,-83.7312067206949,2.55,2013-06-09 18:13:33,1.0
1375,246.99,81.0,3528.988,197.0,42.28680443018675,-83.7312353029847,2.53,2013-06-09 18:13:34,1.0
1376,247.19,81.0,3531.508,197.0,42.286802669987075,-83.73126572929323,2.52,2013-06-09 18:13:35,1.0
1377,247.39,81.0,3534.058,197.0,42.286798562854536,-83.73129615560173,2.5,2013-06-09 18:13:36,1.0
1378,247.39,81.0,3536.857,197.0,42.28679361753166,-83.73132943175733,2.52,2013-06-09 18:13:37,1.0
1379,247.59,81.0,3539.457000000001,197.0,42.28679101914168,-83.73136086389421,2.5,2013-06-09 18:13:38,1.0
1380,247.59,81.0,3541.847,197.0,42.28678749874234,-83.73138944618404,2.51,2013-06-09 18:13:39,1.0
1381,247.79,81.0,3544.507,197.0,42.286784145981066,-83.73142138123512,2.51,2013-06-09 18:13:40,1.0
1382,247.79,81.0,3547.177,197.0,42.28678188286722,-83.73145365156233,2.53,2013-06-09 18:13:41,1.0
1383,247.99,81.0,3549.567,197.0,42.28677802719176,-83.73148206621407,2.52,2013-06-09 18:13:42,1.0
1384,247.99,81.0,3552.257,197.0,42.286775009706616,-83.73151450417936,2.53,2013-06-09 18:13:43,1.0
1385,248.19,81.0,3554.847,197.0,42.28677375242114,-83.73154576867819,2.54,2013-06-09 18:13:44,1.0
1386,248.19,81.0,3557.336,197.0,42.28676956146956,-83.7315756082535,2.56,2013-06-09 18:13:45,1.0
1387,248.39,81.0,3560.016,197.0,42.28676637634635,-83.73160771094263,2.58,2013-06-09 18:13:46,1.0
1388,248.39,81.0,3562.726,197.0,42.286763358861215,-83.731640400365,2.6,2013-06-09 18:13:47,1.0
1389,248.59,81.0,3565.226,197.0,42.28675883263349,-83.73167007230222,2.6,2013-06-09 18:13:48,1.0
1390,248.59,81.0,3567.446,197.0,42.28675807826221,-83.73169706203043,2.55,2013-06-09 18:13:49,1.0
1391,248.79,81.0,3569.926,195.0,42.286756820976734,-83.73172732070087,2.54,2013-06-09 18:13:50,1.0
1392,248.79,81.0,3572.436,195.0,42.28675179183481,-83.73175690881908,2.55,2013-06-09 18:13:51,1.0
1393,248.99,81.0,3575.156,195.0,42.28674760088325,-83.73178951442243,2.55,2013-06-09 18:13:52,1.0
1394,248.99,81.0,3577.805,195.0,42.28674550540745,-83.73182153329253,2.55,2013-06-09 18:13:53,1.0
1395,249.19,81.0,3580.075,195.0,42.28674257174134,-83.73184869065881,2.55,2013-06-09 18:13:54,1.0
1396,249.19,81.0,3582.565,195.0,42.286737877875574,-83.731878278777,2.54,2013-06-09 18:13:55,1.0
1397,249.39,81.0,3584.925,192.0,42.28673586621881,-83.7319067772478,2.51,2013-06-09 18:13:56,1.0
1398,249.39,81.0,3587.445,193.0,42.2867294959724,-83.73193619772792,2.51,2013-06-09 18:13:57,1.0
1399,249.39,81.0,3590.155,193.0,42.28672463446856,-83.7319683842361,2.51,2013-06-09 18:13:58,1.0
1400,249.59,81.0,3592.815,193.0,42.28672178462148,-83.73200031928718,2.51,2013-06-09 18:13:59,1.0
1401,249.59,81.0,3595.055,193.0,42.28671826422215,-83.73202722519636,2.49,2013-06-09 18:14:00,1.0
1402,249.79,81.0,3597.8140000000008,189.0,42.28671063669026,-83.73205916024745,2.53,2013-06-09 18:14:01,1.0
1403,249.79,81.0,3600.4640000000004,185.0,42.286705020815134,-83.7320902571082,2.55,2013-06-09 18:14:02,1.0
1404,249.99,81.0,3602.784,185.0,42.28669848293065,-83.73211699537933,2.53,2013-06-09 18:14:03,1.0
1405,249.99,81.0,3605.454,185.0,42.28669068776071,-83.73214767314494,2.53,2013-06-09 18:14:04,1.0
1406,249.99,81.0,3608.234,185.0,42.286683479323976,-83.73218002729118,2.54,2013-06-09 18:14:05,1.0
1407,250.19,81.0,3610.474,185.0,42.28667845018208,-83.73220634646714,2.53,2013-06-09 18:14:06,1.0
1408,250.19,81.0,3613.314,206.0,42.2866700682789,-83.73223886825144,2.55,2013-06-09 18:14:07,1.0
1409,250.39,81.0,3616.013,206.0,42.286661686375744,-83.73226954601705,2.59,2013-06-09 18:14:08,1.0
1410,250.39,81.0,3618.363,206.0,42.28665322065353,-83.73229569755495,2.58,2013-06-09 18:14:09,1.0
1411,250.39,82.0,3620.963,218.0,42.28664433583617,-83.73232478275895,2.57,2013-06-09 18:14:10,1.0
1412,250.59,82.0,3623.433,218.0,42.28663637302815,-83.73235277831554,2.56,2013-06-09 18:14:11,1.0
1413,250.59,81.0,3625.723,218.0,42.286630673333995,-83.73237951658666,2.56,2013-06-09 18:14:12,1.0
1414,250.59,81.0,3628.143,213.0,42.28662849403918,-83.7324086856097,2.53,2013-06-09 18:14:13,1.0
1415,250.79,80.0,3630.783,213.0,42.28662832640112,-83.73244070447981,2.53,2013-06-09 18:14:14,1.0
1416,250.79,80.0,3633.373,213.0,42.28662815876304,-83.73247222043574,2.54,2013-06-09 18:14:15,1.0
1417,250.79,80.0,3636.013,211.0,42.28663201443851,-83.73250373639166,2.55,2013-06-09 18:14:16,1.0
1418,250.79,80.0,3638.962,211.0,42.286634780466564,-83.73253935948014,2.55,2013-06-09 18:14:17,1.0
1419,250.99,80.0,3641.662,211.0,42.286633858457215,-83.73257221654058,2.59,2013-06-09 18:14:18,1.0
1420,250.99,80.0,3644.492,211.0,42.28662815876304,-83.73260566033423,2.59,2013-06-09 18:14:19,1.0
1421,250.99,81.0,3647.422,211.0,42.28662061505021,-83.73263977468014,2.61,2013-06-09 18:14:20,1.0
1422,250.99,81.0,3650.532,211.0,42.28661055676639,-83.73267489485444,2.64,2013-06-09 18:14:21,1.0
1423,250.99,81.0,3653.272,211.0,42.286602007225156,-83.73270615935327,2.68,2013-06-09 18:14:22,1.0
1424,251.19,82.0,3656.032,211.0,42.286596894264214,-83.73273884877563,2.71,2013-06-09 18:14:23,1.0
1425,251.19,82.0,3658.622,211.0,42.286598905920975,-83.73277019709349,2.73,2013-06-09 18:14:24,1.0
1426,251.19,82.0,3661.401,211.0,42.28661131113768,-83.73279944993556,2.75,2013-06-09 18:14:25,1.0
1427,251.19,82.0,3663.901,211.0,42.28662933222949,-83.73281847685574,2.76,2013-06-09 18:14:26,1.0
1428,251.19,82.0,3666.851,211.0,42.286656405776746,-83.73282191343606,2.77,2013-06-09 18:14:27,1.0
1429,251.39,82.0,3669.821,211.0,42.286683227866895,-83.73282342217863,2.78,2013-06-09 18:14:28,1.0
1430,251.39,82.0,3672.231,212.0,42.28670367971064,-83.73283306136726,2.77,2013-06-09 18:14:29,1.0
1431,251.39,82.0,3674.891,212.0,42.28672681376339,-83.73284161090852,2.76,2013-06-09 18:14:30,1.0
1432,251.39,82.0,3677.591,212.0,42.286750618368394,-83.73284814879298,2.75,2013-06-09 18:14:31,1.0
1433,251.59,82.0,3680.49,212.0,42.286776015535004,-83.73285653069615,2.74,2013-06-09 18:14:32,1.0
1434,251.59,82.0,3683.61,212.0,42.286803843453534,-83.73286264948547,2.76,2013-06-09 18:14:33,1.0
1435,251.59,82.0,3686.38,209.0,42.286828234791756,-83.73287002556026,2.75,2013-06-09 18:14:34,1.0
1436,251.59,83.0,3689.18,209.0,42.28685229085386,-83.73288000002503,2.75,2013-06-09 18:14:35,1.0
1437,251.79,83.0,3692.1,209.0,42.28687793947756,-83.73288880102336,2.78,2013-06-09 18:14:36,1.0
1438,251.59,83.0,3694.47,209.0,42.28689746931195,-83.73290078714491,2.78,2013-06-09 18:14:37,1.0
1439,251.59,83.0,3696.62,209.0,42.28691456839442,-83.7329129409045,2.73,2013-06-09 18:14:38,1.0
1440,251.59,83.0,3699.069,209.0,42.28693560697138,-83.73292291536926,2.7,2013-06-09 18:14:39,1.0
1441,251.59,83.0,3701.889,209.0,42.286959579214454,-83.73293456621468,2.68,2013-06-09 18:14:40,1.0
1442,251.59,83.0,3704.559,212.0,42.28698229417205,-83.7329452112317,2.69,2013-06-09 18:14:41,1.0
1443,251.79,83.0,3707.459,212.0,42.287007858976715,-83.7329528387636,2.71,2013-06-09 18:14:42,1.0
1444,251.79,83.0,3710.559,212.0,42.28703459724785,-83.73296398669481,2.75,2013-06-09 18:14:43,1.0
1445,251.59,83.0,3713.719,212.0,42.28706175461412,-83.73297563754022,2.77,2013-06-09 18:14:44,1.0
1446,251.59,83.0,3716.789,212.0,42.28708731941879,-83.73298997059464,2.77,2013-06-09 18:14:45,1.0
1447,251.59,83.0,3720.108,209.0,42.28711422532797,-83.73300748877227,2.79,2013-06-09 18:14:46,1.0
1448,251.59,83.0,3723.088,209.0,42.28713794611394,-83.73302458785474,2.82,2013-06-09 18:14:47,1.0
1449,251.59,83.0,3726.288,209.0,42.28716057725251,-83.73304856009781,2.85,2013-06-09 18:14:48,1.0
1450,251.59,83.0,3729.108,205.0,42.287181196734316,-83.73306850902736,2.88,2013-06-09 18:14:49,1.0
1451,251.59,83.0,3732.138,205.0,42.28720491752029,-83.73308669775723,2.94,2013-06-09 18:14:50,1.0
1452,251.59,83.0,3735.058,202.0,42.28722738102078,-83.73310522176325,2.98,2013-06-09 18:14:51,1.0
1453,251.59,83.0,3737.538,202.0,42.287246910855174,-83.73311963863671,2.99,2013-06-09 18:14:52,1.0
1454,251.59,83.0,3740.317,200.0,42.28726945817471,-83.73313422314823,2.99,2013-06-09 18:14:53,1.0
1455,251.39,83.0,3742.937,200.0,42.287288401275866,-83.73315325006844,2.96,2013-06-09 18:14:54,1.0
1456,251.39,83.0,3745.747,203.0,42.287309356033795,-83.73317227698863,2.93,2013-06-09 18:14:55,1.0
1457,251.39,83.0,3748.527,203.0,42.28733014315368,-83.73319105245173,2.9,2013-06-09 18:14:56,1.0
1458,251.39,83.0,3751.157,203.0,42.287350175902255,-83.73320823535323,2.87,2013-06-09 18:14:57,1.0
1459,251.19,83.0,3754.117,204.0,42.2873722203076,-83.73322826810181,2.85,2013-06-09 18:14:58,1.0
1460,251.19,83.0,3756.897,204.0,42.28739359416068,-83.7332462053746,2.83,2013-06-09 18:14:59,1.0
1461,251.19,83.0,3759.486,204.0,42.28741220198572,-83.73326514847577,2.78,2013-06-09 18:15:00,1.0
1462,251.19,83.0,3762.416,204.0,42.28743231855333,-83.73328794725239,2.77,2013-06-09 18:15:01,1.0
1463,250.99,83.0,3765.176,204.0,42.28744950145483,-83.73331217095256,2.76,2013-06-09 18:15:02,1.0
1464,250.99,83.0,3767.796,204.0,42.287465510889895,-83.73333564028144,2.75,2013-06-09 18:15:03,1.0
1465,250.99,83.0,3770.586,203.0,42.28748185560107,-83.73336137272419,2.75,2013-06-09 18:15:04,1.0
1466,250.99,83.0,3773.116,203.0,42.287490908056505,-83.73338961973786,2.74,2013-06-09 18:15:05,1.0
1467,250.79,83.0,3775.836,203.0,42.287496691569686,-83.733421638608,2.74,2013-06-09 18:15:06,1.0
1468,250.79,83.0,3778.626,203.0,42.28749610483647,-83.73345541767776,2.74,2013-06-09 18:15:07,1.0
1469,250.79,83.0,3781.525,203.0,42.287489231675856,-83.73348936438559,2.74,2013-06-09 18:15:08,1.0
1470,250.59,83.0,3784.235,203.0,42.28748168796301,-83.73352071270347,2.74,2013-06-09 18:15:09,1.0
1471,250.59,82.0,3786.915,203.0,42.287473557516925,-83.73355139046906,2.73,2013-06-09 18:15:10,1.0
1472,250.59,82.0,3789.675,203.0,42.28746081702411,-83.73358014039695,2.72,2013-06-09 18:15:11,1.0
1473,250.59,82.0,3792.765,203.0,42.2874443884939,-83.7336103990674,2.75,2013-06-09 18:15:12,1.0
1474,250.39,82.0,3795.115,203.0,42.287432570010424,-83.73363403603435,2.74,2013-06-09 18:15:13,1.0
1475,250.39,82.0,3797.665,203.0,42.28741806931794,-83.73365800827743,2.7,2013-06-09 18:15:14,1.0
1476,250.39,82.0,3800.724,206.0,42.28739887475968,-83.7336846627295,2.72,2013-06-09 18:15:15,1.0
1477,250.39,82.0,3803.954,201.0,42.28737624362111,-83.7337092217058,2.77,2013-06-09 18:15:16,1.0
